model_id,dataset,clinical_endpoint,adjustment_tier,covariates,n_obs,n_events,odds_ratio,ci_low,ci_high,p_value,c_statistic,delta_c_statistic,wald_chi2
spatial_1lead_t111_exact_theta_1110000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.511338557492394,5.663248992604436,7.486432234509469,1.3011902200468268e-152,0.6665670546930497,0.16656705469304967,692.4645917796989
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,455.14086956521885,273.1391841063357,758.4163064203078,4.750879016792856e-122,0.9473711711989529,0.44737117119895287,551.9454641478926
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,434.83858156133084,259.2516561837967,729.3476724415542,2.74100434943528e-117,0.9702082059136441,0.22900594653769657,530.0599346369448
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,318.3132595957176,136.57917514016842,741.8651571915312,1.1902360407262737e-40,0.9412291933418694,0.28029769526248394,178.21287340459764
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,341.23749961824143,140.64718483553983,827.9087226798554,4.616277359422731e-38,0.948735595390525,0.27013444302176703,166.3597081577621
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,13.992497793468704,10.742332247898942,18.22602298849214,3.096228248708197e-85,0.7634494237239603,0.2634494237239603,382.77487541716897
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,13.990518793024771,10.725146903235578,18.250063879211744,2.5849729790334125e-84,0.8133560622330398,0.19581976161500458,378.54170756267405
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,13.082805325689902,7.985368027308298,21.434177436101773,1.819075681150764e-24,0.8150865051903114,0.21177335640138406,104.21067824712887
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,13.486430631877013,8.225542174842634,22.112075693285266,6.136472914730777e-25,0.8191695501730104,0.21144463667820068,106.36392457536319
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,4.946216195742749,3.970968254326356,6.1609796624219495,3.4946666589501496e-46,0.6469403550894042,0.14694035508940417,203.55811097729094
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.886191982792177,3.9071713924785314,6.110525926418961,5.826809377843986e-44,0.7450124786756808,0.06015037593984951,193.37611712493677
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.179366657910265,5.211140530253986,12.83827187851205,6.413080048634724e-20,0.8100280990101807,0.1147329182022282,83.48717116986734
spatial_1lead_e1_panorama_film_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.165049214633337,5.193523729146302,12.836762120338514,9.325844913334502e-20,0.8128803603450954,0.11247370130328571,82.74697445502461
spatial_1lead_e1_panorama_film_1000000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.010398755424557,5.236656800889794,6.89846491239809,1.5948181958894096e-143,0.6605549841523057,0.16055498415230574,650.6731649152279
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,705.5394736842121,395.092855420486,1259.9214136555715,6.571165552918948e-109,0.9586680509370379,0.4586680509370379,491.5449833508978
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,677.7288695023033,375.2583760647754,1224.0004483673001,1.3261338906319896e-103,0.9755988082939724,0.23439654891802486,467.16546874732586
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,578.1481973206569,212.33216483558536,1574.209627278789,1.500430793670299e-35,0.9552896927016645,0.2943581946222791,154.8626183499695
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,13.06232492997201,10.048686310025934,16.979765047091806,3.5148343872812036e-82,0.7568932397928747,0.2568932397928747,368.7429005313089
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,13.026234370921955,10.00703871977555,16.95634309387326,3.622362873100359e-81,0.8059438160689144,0.1884075154508792,364.0900920077853
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,12.256721885211896,7.504178562125538,20.019144017927097,1.353474457925336e-23,0.8074740484429066,0.2041608996539792,100.23498602037971
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,12.621038206583064,7.722739122912285,20.626179763011354,4.655391180881029e-24,0.8114186851211073,0.20369377162629754,102.34897636039751
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,4.818979016598818,3.869137671354402,6.001998567885177,8.8629903190793e-45,0.6444604157452455,0.14446041574524549,197.1234566574364
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.7612440946148356,3.8058364400016607,5.9564948956384365,1.8569676096728673e-42,0.7438571293178925,0.05899502658206124,186.48872026576032
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,7.711993142330704,4.911233967171266,12.109958235529076,7.135992148111332e-19,0.8063709916550176,0.11107581084706508,78.72573380924773
spatial_1lead_d1_panorama_relative_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,7.697362638876307,4.8937938016323645,12.107047006068319,1.027799561717998e-18,0.809392694257353,0.1089860352155434,78.0050019954
spatial_1lead_d1_panorama_relative_1000000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.381107374543618,5.552478212531825,7.3333977670644614,2.4520844197811794e-150,0.6650640370578637,0.16506403705786366,682.0021136735677
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,284.2087542087543,180.93104317555404,446.4386793509946,8.860851847838317e-133,0.9323086648815062,0.4323086648815062,601.2704088831915
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,271.674724762902,172.14719104101258,428.74446936177213,4.4097995384976277e-128,0.9647011055317706,0.22349884615582305,579.6766367666523
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,228.73030495025807,103.20673829598478,506.9199285476639,7.934173697862598e-41,0.9342349551856592,0.2733034571062738,179.01952154615827
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,239.76761778049436,104.78628712600077,548.6262765184714,1.6924206279650943e-38,0.9410211267605634,0.2624199743918054,168.3547829227275
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,9.529032258064559,7.381895491861414,12.300696464118904,4.218243137877367e-67,0.7257513661202186,0.22575136612021862,299.50722098822604
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,9.558594586387054,7.398337035709478,12.34963073808466,7.775776433895385e-67,0.7802597119812918,0.16272341136325663,298.2880837402177
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,9.09433170221725,5.624421081907082,14.704956813423747,2.1650923884802206e-19,0.7783650519031141,0.17505190311418672,81.08231156941454
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,9.33254829083285,5.769369701112066,15.096355774173917,8.849336063999815e-20,0.7828979238754324,0.17517301038062272,82.85064520604396
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,4.695223832386318,3.7691711760830935,5.848799591829008,2.6304806800597794e-43,0.6419804764010867,0.14198047640108669,190.37702469063893
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.641816260260179,3.709398302688978,5.808612727944736,4.741146774108472e-41,0.7414781702154546,0.05661606747962333,180.04367911716594
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,7.711993142330704,4.911233967171266,12.109958235529076,7.135992148111332e-19,0.8063709916550176,0.11107581084706508,78.72573380924773
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,7.697362638876307,4.8937938016323645,12.107047006068319,1.027799561717998e-18,0.809392694257353,0.1089860352155434,78.0050019954
spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.130755273800414,5.339276296756805,7.039560820267394,8.599617654073758e-146,0.6620580017874919,0.16205800178749186,661.1029055607802
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,1116.1836734693825,570.9959877046657,2181.9172459124184,1.4134395346256981e-93,0.9680821173854421,0.46808211738544214,421.0896249449681
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,1090.7292128059944,543.1316626559377,2190.426921256527,4.552146357900894e-86,0.9827565825653888,0.24155432318944126,386.5993264876083
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,650.531768978102,232.47712691376506,1820.357933994759,5.607565398740148e-35,0.9567461587708067,0.29581466069142126,152.2427364338794
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,9.529032258064559,7.381895491861414,12.300696464118904,4.218243137877367e-67,0.7257513661202186,0.22575136612021862,299.50722098822604
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,9.558594586387054,7.398337035709478,12.34963073808466,7.775776433895385e-67,0.7802597119812918,0.16272341136325663,298.2880837402177
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,9.09433170221725,5.624421081907082,14.704956813423747,2.1650923884802206e-19,0.7783650519031141,0.17505190311418672,81.08231156941454
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,9.33254829083285,5.769369701112066,15.096355774173917,8.849336063999815e-20,0.7828979238754324,0.17517301038062272,82.85064520604396
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.011178303096946,4.022278223617841,6.243205116438381,7.970361650073372e-47,0.6481803247614835,0.14818032476148346,206.5000847968863
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.94524578085736,3.9538802128764785,6.185178739974012,1.4909167820287799e-44,0.7457289306700124,0.06086682793418119,196.0884844303595
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.310356028999484,5.288845299272945,13.05805207390392,4.1509407367780543e-20,0.810804704819192,0.11550952401123948,84.34716316615473
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.299478682972364,5.272738352930971,13.063676177070956,6.064316147919749e-20,0.814024088900185,0.11361742985837531,83.59771367247362
spatial_1lead_cm1_capacity_matched_1000000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.25428646209948,5.444519417407396,7.184490705449144,4.604386055070706e-148,0.6635610194226778,0.16356101942267776,671.5470348925728
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,2413.1896551724403,1069.7964349640476,5443.5443244181215,1.4302175626417403e-78,0.9793789971235273,0.4793789971235273,352.16629578468184
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,2506.1015918832354,1049.815406455616,5982.523356219407,1.4556554665490792e-69,0.9917200758607574,0.25051781648480986,310.8086861078647
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,1485.2084333450912,427.6916942483104,5157.556529958479,1.3433278495056194e-30,0.9764404609475031,0.3155089628681177,132.21395032137846
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,13.06232492997201,10.048686310025934,16.979765047091806,3.5148343872812036e-82,0.7568932397928747,0.2568932397928747,368.7429005313089
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,13.026234370921955,10.00703871977555,16.95634309387326,3.622362873100359e-81,0.8059438160689144,0.1884075154508792,364.0900920077853
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,12.256721885211896,7.504178562125538,20.019144017927097,1.353474457925336e-23,0.8074740484429066,0.2041608996539792,100.23498602037971
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,12.621038206583064,7.722739122912285,20.626179763011354,4.655391180881029e-24,0.8114186851211073,0.20369377162629754,102.34897636039751
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,4.946216195742749,3.970968254326356,6.1609796624219495,3.4946666589501496e-46,0.6469403550894042,0.14694035508940417,203.55811097729094
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.886191982792177,3.9071713924785314,6.110525926418961,5.826809377843986e-44,0.7450124786756808,0.06015037593984951,193.37611712493677
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.179366657910265,5.211140530253986,12.83827187851205,6.413080048634724e-20,0.8100280990101807,0.1147329182022282,83.48717116986734
spatial_1lead_pa1_panorama_author_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.165049214633337,5.193523729146302,12.836762120338514,9.325844913334502e-20,0.8128803603450954,0.11247370130328571,82.74697445502461
spatial_1lead_pa1_panorama_author_1000000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.713357697664198,5.834899475641289,7.724069928699804,5.016198297739561e-156,0.6688215811458286,0.16882158114582857,708.1641314441284
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,486.61111111111114,289.4540499637107,818.0585950912654,1.5190872059753464e-120,0.9492539844886337,0.44925398448863374,545.028130087043
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,465.59315186215366,274.9077895572211,788.544345760756,1.3535036405303056e-115,0.971104212602,0.22990195322605245,522.2755890105343
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,375.4513805875727,155.88346487377046,904.2892349054622,6.882315244293645e-40,0.9478553137003841,0.28692381562099867,174.72282627689466
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,405.046726650895,160.96047367324232,1019.2741548689805,3.0493558173790258e-37,0.9552016645326504,0.2766005121638925,162.606404832749
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,9.22626630269944,7.145817753004739,11.912421059511834,3.867617392279523e-65,0.7224732741546758,0.22247327415467577,290.50076944862207
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,9.237582545820125,7.149792631537015,11.935021851465404,7.053906915506419e-65,0.77770420216193,0.16016790154389482,289.3029871531695
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,9.09433170221725,5.624421081907082,14.704956813423747,2.1650923884802206e-19,0.7783650519031141,0.17505190311418672,81.08231156941454
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,9.33254829083285,5.769369701112066,15.096355774173917,8.849336063999815e-20,0.7828979238754324,0.17517301038062272,82.85064520604396
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,4.882154882154891,3.922458377712916,6.0766575443552995,9.267647544964532e-46,0.6457003854173248,0.14570038541732477,201.61701705216453
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.826560747889681,3.8614374343328155,6.032905893008326,1.6902890531151243e-43,0.7444331115905009,0.059571008854669594,191.2569943010706
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,7.94052053157506,5.076896613296323,12.419371737299732,1.0904804907174051e-19,0.8081783651741715,0.11288318436621902,82.43780430307483
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,7.9258537582814395,5.059251144894403,12.416690928865755,1.5894091558187554e-19,0.8112706683045987,0.11086400926278905,81.69318127454862
spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.040196354042777,5.26207059044261,6.933387032408257,4.324953392304399e-144,0.6609307385611023,0.1609307385611023,653.2790670990108
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,3482.629629629702,1389.0617982735303,8731.583542394967,9.69606506008181e-68,0.9831446237028889,0.4831446237028889,302.43811385817
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,3665.9706042901107,1338.3599090082837,10041.649022106229,2.301119386276094e-57,0.9925184298125239,0.2513161704365764,254.82796495229977
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,2601.1825167541356,558.9778538812558,12104.505462044151,1.1966176697714686e-23,0.9754001280409732,0.31446862996158775,100.47895320183282
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,15.542857142857216,11.895027939824969,20.30936029619972,6.794315109223197e-90,0.7732836996205884,0.2732836996205884,404.17479597414217
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,15.586444402017824,11.908048645040237,20.401096463304874,5.8427759030831525e-89,0.8230449268618607,0.2055086262438255,399.8820117093682
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,15.528074313790492,9.389028122701168,25.681155572599447,1.1994171103698626e-26,0.8316782006920415,0.22836505190311407,114.16438080141279
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,16.02309905030195,9.680624467079035,26.52098571211844,3.840635089144827e-27,0.8350692041522492,0.22734429065743944,116.42268479725439
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.21162779785087,4.180472955375946,6.4971271416559935,9.085839924841482e-49,0.6519002337777215,0.15190023377772155,215.4066152370465
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.1491774261024865,4.11392363944443,6.44494902901602,1.88285392123204e-46,0.7498787108828495,0.06501660814701826,204.78903844203603
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_b1_panorama_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_b1_panorama_1000000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.413340623291424,5.579903424735255,7.371263410766206,6.61991187955672e-151,0.6654397914666602,0.1654397914666602,684.6171806910049
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,284.2087542087543,180.93104317555404,446.4386793509946,8.860851847838317e-133,0.9323086648815062,0.4323086648815062,601.2704088831915
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,271.674724762902,172.14719104101258,428.74446936177213,4.4097995384976277e-128,0.9647011055317706,0.22349884615582305,579.6766367666523
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,228.73030495025807,103.20673829598478,506.9199285476639,7.934173697862598e-41,0.9342349551856592,0.2733034571062738,179.01952154615827
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,239.76761778049436,104.78628712600077,548.6262765184714,1.6924206279650943e-38,0.9410211267605634,0.2624199743918054,168.3547829227275
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,10.337142857142805,8.012967431906457,13.335449489472719,3.028045785609299e-72,0.7339465960340755,0.23394659603407553,323.12066747246627
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,10.33889740499395,8.004446336343861,13.354177798113062,1.4059679577784626e-71,0.7855556649247143,0.16801936430667908,320.059341305506
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,10.051789526313884,6.210542345184563,16.26886462816813,5.781260821321741e-21,0.7849740484429066,0.18166089965397925,88.24556891814221
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,10.338058247135077,6.385484949095867,16.737248489841058,2.0539165017040616e-21,0.7896453287197231,0.18192041522491342,90.29286785501618
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,4.756673572062742,3.8179802909006892,5.926155125809332,5.899040260553989e-44,0.6432204460731662,0.1432204460731662,193.35160243449567
